label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,113,38,1,250042,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,289980,-420650
ATTACK,3,512,96,84,124,1,504,14,19,1,559456,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,289980,-420650
ATTACK,30,512,512,92,508,0,120,484,512,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-579925,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926121,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,92,124,1,504,10,6,1,563912,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,20,508,1,504,13,7,1,162133,-420650
NORMAL,0,0,96,268,62,1,58,17,63,0,-781678,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,284494,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,178550,-420650
ATTACK,12,512,512,0,508,0,0,13,33,1,391565,-420650
ATTACK,1,512,96,28,124,1,504,10,6,1,517609,-420650
ATTACK,1,512,96,36,508,1,504,95,39,1,244484,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,91,58,0,-490296,-420650
NORMAL,0,0,96,452,62,1,58,32,146,1,-390969,-420650
NORMAL,0,0,96,300,124,1,504,11,19,1,622251,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,96,44,124,1,504,29,12,1,542894,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,391565,-420650
ATTACK,0,0,96,20,508,1,504,29,12,1,175596,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,172280,-420650
ATTACK,0,0,96,28,124,1,504,32,13,1,535101,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,1,512,96,512,124,1,504,23,43,1,1023255,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
NORMAL,0,0,96,44,62,1,58,32,16,0,-643664,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,531147,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-577068,-420650
ATTACK,0,0,96,20,508,1,504,94,33,1,233298,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,4,512,96,512,62,1,58,14,166,1,-300237,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,84,124,1,504,15,16,1,559162,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-378497,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,512,40,1,27557,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,529951,-420650
NORMAL,2,512,96,212,62,1,58,16,45,0,-926121,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,263,16,1,-106530,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,96,28,508,1,504,71,30,1,216784,-420650
ATTACK,6,512,512,0,508,0,0,10,13,1,391565,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,96,36,508,1,504,392,277,1,640307,-420650
NORMAL,0,0,96,164,62,1,58,337,512,1,-267792,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,0,0,96,316,62,1,58,17,70,0,-635932,-420650
ATTACK,0,0,96,28,508,1,504,38,15,0,-668117,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,1,512,96,44,508,1,504,241,142,1,447387,-420650
NORMAL,0,0,96,164,62,1,58,27,33,0,-419221,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
NORMAL,0,0,272,4,62,0,58,20,1,1,-374437,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,179,11,1,-90218,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,391565,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
NORMAL,0,0,272,0,508,0,0,254,16,0,-902131,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,96,92,62,1,58,46,57,1,158137,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,143275,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,391565,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,25,512,512,92,508,0,120,484,512,1,493550,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,44,508,1,504,474,512,1,882656,-420650
ATTACK,0,0,96,36,508,1,504,18,9,1,184213,-420650
NORMAL,0,0,96,20,508,1,504,30,12,1,177759,-420650
NORMAL,1,512,96,20,508,1,504,231,106,1,424724,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,272,4,508,0,120,30,2,1,98950,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,2,512,96,28,124,1,504,10,5,1,518797,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,96,44,508,1,504,14,11,1,188999,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,250042,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-627261,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,2,512,96,116,124,1,504,512,512,1,952402,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,493550,-420650
ATTACK,0,0,96,20,508,1,504,135,54,1,278067,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,493550,-420650
ATTACK,0,0,96,20,508,1,504,37,15,1,181891,-420650
ATTACK,1,512,96,52,508,1,504,21,14,1,204229,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,493550,-420650
ATTACK,1,512,96,148,124,1,504,512,512,1,963116,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,164,62,1,58,337,512,1,-267792,-420650
NORMAL,1,512,96,512,62,1,58,16,179,1,306709,-420650
ATTACK,1,512,512,0,508,0,0,18,7,1,493550,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-711271,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,1,512,96,20,508,1,504,14,7,1,260387,-420650
NORMAL,0,0,96,512,124,1,504,17,26,1,1036372,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
ATTACK,1,512,96,28,508,1,504,20,9,1,80726,-420650
NORMAL,0,0,96,164,62,1,58,339,512,1,-187819,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-843700,-420650
ATTACK,2,512,96,84,124,1,504,14,19,1,133224,-420650
ATTACK,0,0,512,0,508,0,0,14,1,1,493550,-420650
ATTACK,4,512,96,132,124,1,504,512,512,1,957985,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
NORMAL,0,0,96,156,62,1,58,345,512,1,-267090,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,36,23,1,127528,-420650
ATTACK,0,0,96,44,508,1,504,48,26,1,213915,-420650
ATTACK,0,0,96,28,508,1,504,11,7,1,101696,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,529951,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,493550,-420650
ATTACK,0,0,96,28,508,1,504,82,29,1,231727,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,172280,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,64,23,1,205740,-420650
ATTACK,0,0,96,28,508,1,504,18,9,1,175101,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,493550,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
NORMAL,0,0,96,28,124,1,504,28,12,1,529951,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,20,508,1,504,34,14,1,179499,-420650
ATTACK,0,0,96,28,124,1,504,23,10,1,111872,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,44,3,1,-40018,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-449166,-420650
ATTACK,0,0,96,20,508,1,504,65,23,1,207631,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,324,124,1,504,11,21,1,669913,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926121,-420650
ATTACK,0,0,96,132,124,1,504,36,21,1,639233,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,493550,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,250042,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,4,508,0,120,59,8,1,501877,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926238,-420650
ATTACK,0,0,96,76,124,1,504,25,13,1,563043,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,501877,-420650
NORMAL,3,512,96,68,62,1,58,36,23,1,-169206,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-132019,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-843796,-420650
ATTACK,1,512,96,52,508,1,504,512,512,1,390711,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,96,164,62,1,58,346,512,1,-266570,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,96,36,508,1,504,27,14,1,190973,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,262020,-420650
ATTACK,0,0,96,36,508,1,504,92,38,1,102388,-420650
ATTACK,0,0,96,28,508,1,504,80,28,1,229582,-420650
NORMAL,47,130,512,0,2,0,0,19,5,1,501877,-420650
ATTACK,0,0,96,36,508,1,504,66,29,1,222250,-420650
NORMAL,0,0,272,0,508,0,0,265,16,1,-106656,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,243548,-420650
ATTACK,7,512,96,84,124,1,504,14,19,1,147188,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,148,124,1,504,512,512,1,963116,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,56,512,512,0,508,0,0,123,407,1,501877,-420650
ATTACK,1,512,96,28,508,1,504,41,16,1,196353,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,124,1,504,23,10,1,525841,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,125378,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-628981,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,56,512,512,0,508,0,0,123,229,1,501877,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-680726,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,128118,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-560440,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,28,508,1,504,68,24,1,220403,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,44,508,1,504,490,512,1,907127,-420650
NORMAL,0,0,96,140,62,1,58,20,34,0,-458760,-420650
ATTACK,0,0,96,28,124,1,504,10,6,1,517609,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,535826,-420650
NORMAL,1,512,96,36,124,1,504,27,14,1,534802,-420650
NORMAL,1,512,96,44,508,1,504,18,12,1,191298,-420650
ATTACK,1,512,96,44,508,1,504,14,9,1,191369,-420650
ATTACK,0,0,96,20,508,1,504,37,14,1,181891,-420650
NORMAL,0,0,96,164,62,1,58,28,32,0,-417125,-420650
ATTACK,52,78,272,0,508,0,0,254,32,1,-109270,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,172280,-420650
ATTACK,0,0,96,20,508,1,504,68,24,1,118607,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,193909,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,56,512,512,0,508,0,0,41,80,1,501877,-420650
ATTACK,0,0,96,44,508,1,504,27,16,1,197856,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-516350,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,108,7,1,-48920,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,96,20,508,1,504,13,7,1,162133,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,96,52,508,1,504,382,270,1,641257,-420650
NORMAL,0,0,96,164,62,1,58,347,512,1,-266990,-420650
NORMAL,14,512,96,512,62,1,58,27,243,1,256183,-420650
ATTACK,1,512,96,36,508,1,504,32,16,1,194614,-420650
ATTACK,15,512,512,0,508,0,0,124,67,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,512,44,1,82274,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-569303,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-601466,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926121,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,1,512,96,84,508,1,504,512,512,1,405620,-420650
NORMAL,0,0,96,68,62,1,58,113,70,0,-452565,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-711271,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,110967,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,92,62,1,58,76,66,0,-470923,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,36,124,1,504,10,5,1,524330,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,1,512,96,28,508,1,504,39,15,1,114953,-420650
NORMAL,1,512,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,512,0,508,0,0,26,2,1,501877,-420650
NORMAL,1,512,96,28,508,1,504,14,7,1,172280,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,-281732,-420650
ATTACK,14,512,512,0,508,0,0,10,13,1,501877,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,172280,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-515531,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,102249,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-516350,-420650
NORMAL,0,0,96,512,62,1,58,16,179,1,-305675,-420650
NORMAL,2,512,96,28,508,1,504,63,23,1,105898,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,172280,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-844994,-420650
NORMAL,0,0,96,116,62,1,58,67,69,1,178881,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,113,38,1,260285,-420650
ATTACK,0,0,96,28,508,1,504,56,21,1,209756,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-372593,-420650
ATTACK,0,0,96,20,508,1,504,114,39,1,250321,-420650
NORMAL,0,0,96,20,508,1,504,23,10,1,171213,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,96,28,508,1,504,44,20,1,195245,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,501877,-420650
ATTACK,1,512,96,116,124,1,504,510,512,1,246131,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
NORMAL,0,0,96,316,62,1,58,17,70,0,-636136,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,96,20,508,1,504,13,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,-46197,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,0,0,272,4,62,0,58,20,1,1,336786,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
NORMAL,1,512,96,156,62,1,58,347,512,1,-266704,-420650
NORMAL,0,0,96,20,508,1,504,14,7,0,-659341,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,96,20,508,1,504,114,39,1,250321,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,113,38,1,260285,-420650
ATTACK,0,0,96,52,508,1,504,512,512,1,390711,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,176,11,1,-88450,-420650
ATTACK,1,512,96,36,508,1,504,471,362,1,739652,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,338934,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,107841,-420650
NORMAL,0,0,96,228,62,1,58,35,92,0,-846273,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,501877,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,-283027,-420650
ATTACK,1,512,96,28,508,1,504,34,16,1,186241,-420650
ATTACK,0,0,96,44,124,1,504,27,11,1,539992,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-550796,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,178550,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,0,508,0,0,10,1,0,-662255,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,501877,-420650
NORMAL,1,512,96,20,508,1,504,24,11,1,170753,-420650
ATTACK,0,0,512,4,508,0,120,55,8,1,510633,-420650
ATTACK,1,512,512,4,508,0,120,59,8,1,519705,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,519705,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,519705,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,551758,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,519705,-420650
ATTACK,3,512,96,100,508,1,504,126,129,1,299786,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,519705,-420650
ATTACK,0,0,512,0,508,0,0,98,6,1,519705,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,519705,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-923772,-420650
ATTACK,4,512,96,460,124,1,504,11,25,1,930998,-420650
ATTACK,1,512,96,36,508,1,504,34,16,1,196213,-420650
NORMAL,0,0,96,452,62,1,58,32,146,1,-390969,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,102119,-420650
ATTACK,0,0,96,28,508,1,504,10,5,1,175574,-420650
ATTACK,1,512,512,0,508,0,0,38,5,1,519705,-420650
ATTACK,0,0,272,0,508,0,0,416,26,1,-2209,-420650
ATTACK,0,0,96,60,124,1,504,43,20,1,568734,-420650
ATTACK,1,512,96,36,508,1,504,49,26,1,204043,-420650
NORMAL,0,0,96,28,508,1,504,141,57,1,294602,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-757382,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,1,512,96,36,508,1,504,271,141,1,494494,-420650
ATTACK,0,0,96,28,124,1,504,30,13,1,532771,-420650
